new recovered,qatar,0,0,62,1310,28918,5746
new recovered,romania,0,0,220,3797,9239,270
new recovered,russia,0,2,119,11498,160264,14719
new recovered,rwanda,0,0,0,104,152,13
new recovered,saint kitts and nevis,0,0,0,6,9,0
new recovered,saint lucia,0,0,1,14,3,0
new recovered,saint vincent and the grenadines,0,0,1,7,7,0
new recovered,san marino,0,0,13,65,279,27
new recovered,sao tome and principe,0,0,0,4,64,0
new recovered,saudi arabia,0,0,165,2998,59279,3348
new recovered,senegal,0,0,40,294,1467,153
new recovered,serbia,0,0,0,1343,5355,68
new recovered,seychelles,0,0,0,6,5,0
new recovered,sierra leone,0,0,0,21,433,26
new recovered,singapore,0,72,168,1004,20455,1476
new recovered,slovakia,0,0,3,521,842,6
new recovered,slovenia,0,0,10,223,1125,0
new recovered,somalia,0,0,1,30,317,13
new recovered,south africa,0,0,31,2042,14736,1504
new recovered,south sudan,0,0,0,0,6,0
new recovered,spain,0,2,19257,92791,38326,0
new recovered,sri lanka,0,1,16,137,647,22
new recovered,sudan,0,0,1,38,1384,202
new recovered,suriname,0,0,0,8,1,0
new recovered,sweden,0,0,16,989,3966,-4971
new recovered,switzerland,0,0,1823,21577,5100,0
new recovered,syria,0,0,0,21,25,4
new recovered,taiwan*,0,9,30,283,101,4
new recovered,tajikistan,0,0,0,0,2004,213
new recovered,tanzania,0,0,1,166,16,0
new recovered,thailand,5,23,314,2342,279,3
new recovered,timor-leste,0,0,0,16,8,0
new recovered,togo,0,0,10,55,146,19
new recovered,trinidad and tobago,0,0,1,71,36,0
new recovered,tunisia,0,0,3,302,655,5
new recovered,turkey,0,0,243,48643,79087,1948
new recovered,us,0,7,7017,146923,290811,19110
new recovered,uganda,0,0,0,52,20,10
new recovered,ukraine,0,0,10,1228,8300,923
new recovered,united arab emirates,0,5,56,2368,15503,794
new recovered,united kingdom,0,8,171,680,331,34
new recovered,uruguay,0,0,41,376,268,6
new recovered,uzbekistan,0,0,7,1126,1704,71
new recovered,venezuela,0,0,39,103,160,32
new recovered,vietnam,0,16,42,161,60,19
new recovered,west bank and gaza,0,0,18,58,296,0
new recovered,western sahara,0,0,0,5,1,0
new recovered,yemen,0,0,0,1,13,1
new recovered,zambia,0,0,0,55,724,133
new recovered,zimbabwe,0,0,0,5,24,0
new recovered,world,222,39560,138002,836102,1627443,88198
new recovered,united states,0,7,7017,146923,290811,19110
new recovered,usa,0,7,7017,146923,290811,19110
new recovered,south korea,0,27,5381,3664,1350,45
new recovered,uk,0,8,171,680,331,34
total confirmed,afghanistan,0,1,174,2171,15205,16509
total confirmed,albania,0,0,243,773,1137,1164
total confirmed,algeria,0,1,716,4006,9394,9626
total confirmed,andorra,0,0,376,745,764,844
total confirmed,angola,0,0,7,27,86,86
total confirmed,antigua and barbuda,0,0,7,24,26,26
total confirmed,argentina,0,0,1054,4428,16851,18319
total confirmed,armenia,0,0,532,2066,9282,10009
total confirmed,australia,9,25,4559,6766,7202,7229
total confirmed,austria,0,9,10180,15452,16731,16759
total confirmed,azerbaijan,0,0,298,1804,5494,5935
total confirmed,bahamas,0,0,14,81,102,102
total confirmed,bahrain,0,41,567,3040,11398,12311
total confirmed,bangladesh,0,0,51,7667,47153,52445
total confirmed,barbados,0,0,34,81,92,92
total confirmed,belarus,0,1,152,14027,42556,44255
total confirmed,belgium,0,1,12775,48519,58381,58615
total confirmed,belize,0,0,3,18,18,18
total confirmed,benin,0,0,9,64,232,244
total confirmed,bhutan,0,0,4,7,43,47
total confirmed,bolivia,0,0,107,1167,9982,10991
total confirmed,bosnia and herzegovina,0,0,420,1757,2510,2535
total confirmed,botswana,0,0,4,23,35,40
total confirmed,brazil,0,2,5717,87187,514849,555383
total confirmed,brunei,0,0,129,138,141,141
total confirmed,bulgaria,0,0,399,1506,2513,2538
total confirmed,burkina faso,0,0,261,645,847,881
total confirmed,burma,0,0,15,151,224,232
total confirmed,burundi,0,0,2,11,63,63
total confirmed,cabo verde,0,0,6,121,435,466
total confirmed,cambodia,1,1,109,122,125,125
total confirmed,cameroon,0,0,193,1832,5904,6585
total confirmed,canada,4,20,8527,54457,92479,93959
total confirmed,central african republic,0,0,3,50,1011,1069
total confirmed,chad,0,0,7,73,778,803
total confirmed,chile,0,0,2738,16023,99688,108686
total confirmed,china,9802,79356,82279,83956,84146,84161
total confirmed,colombia,0,0,906,6507,27219,30593
total confirmed,comoros,0,0,0,1,106,132
total confirmed,congo (brazzaville),0,0,19,220,611,611
total confirmed,congo (kinshasa),0,0,98,572,3070,3326
total confirmed,costa rica,0,0,347,719,1056,1105
total confirmed,cote d'ivoire,0,0,179,1275,2833,3024
total confirmed,croatia,0,6,867,2076,2246,2246
total confirmed,cuba,0,0,186,1501,2045,2092
total confirmed,cyprus,0,0,262,850,944,952
total confirmed,czechia,0,0,3308,7682,9268,9364
total confirmed,denmark,0,3,3039,9356,11869,11934
total confirmed,diamond princess,0,705,712,712,712,712
total confirmed,djibouti,0,0,30,1089,3354,3779
total confirmed,dominica,0,0,12,16,16,18
total confirmed,dominican republic,0,0,1109,6972,17285,17752
total confirmed,ecuador,0,0,2240,24934,39098,40414
total confirmed,egypt,0,1,710,5537,24985,27536
total confirmed,el salvador,0,0,32,395,2517,2653
total confirmed,equatorial guinea,0,0,12,315,1306,1306
total confirmed,eritrea,0,0,15,39,39,39
total confirmed,estonia,0,1,745,1689,1869,1870
total confirmed,eswatini,0,0,9,100,285,294
total confirmed,ethiopia,0,0,26,131,1172,1344
total confirmed,fiji,0,0,5,18,18,18
total confirmed,finland,1,3,1418,4995,6859,6887
total confirmed,france,5,100,52827,167299,189009,188450
total confirmed,gabon,0,0,16,276,2655,2803
total confirmed,gambia,0,0,4,11,25,25
total confirmed,georgia,0,1,110,539,783,796
total confirmed,germany,5,79,71808,163009,183410,183879
total confirmed,ghana,0,0,161,2074,8070,8297
