Country/Region,Lat,Long,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,January,February,March,April,May,June
Bolivia,-16.2902,-63.5887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,7.0,14.0,26.0,31.0,31.0,31.0,37.0,44.0,44.0,54.0,54.0,80.0,98.0,110.0,117.0,132.0,134.0,159.0,166.0,174.0,187.0,198.0,219.0,237.0,258.0,273.0,299.0,313.0,339.0,356.0,434.0,473.0,493.0,503.0,533.0,553.0,561.0,575.0,609.0,629.0,647.0,677.0,689.0,738.0,749.0,889.0,968.0,1137.0,1298.0,0.0,0.0,0.0,132.0,968.0,1298.0
Bosnia and Herzegovina,43.9159,17.6791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,8.0,17.0,17.0,19.0,20.0,27.0,30.0,30.0,47.0,68.0,79.0,101.0,129.0,139.0,193.0,206.0,236.0,253.0,277.0,320.0,338.0,347.0,381.0,437.0,460.0,485.0,538.0,592.0,624.0,659.0,682.0,710.0,727.0,755.0,779.0,825.0,855.0,911.0,928.0,954.0,960.0,1059.0,1106.0,1114.0,1168.0,1228.0,1272.0,1336.0,1355.0,1436.0,1464.0,1522.0,1557.0,1596.0,1614.0,1662.0,1680.0,1696.0,1721.0,1744.0,1781.0,1803.0,1831.0,1862.0,1888.0,1910.0,0.0,0.0,17.0,727.0,1862.0,1910.0
Botswana,-22.3285,24.6849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,12.0,12.0,12.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,19.0,19.0,19.0,19.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,23.0,0.0,0.0,0.0,5.0,20.0,23.0
Brazil,-14.235,-51.9253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,6.0,6.0,120.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,173.0,173.0,173.0,173.0,173.0,3046.0,14026.0,14026.0,14026.0,14026.0,22130.0,22130.0,22991.0,25318.0,26573.0,27655.0,29160.0,30152.0,31142.0,32544.0,34132.0,35935.0,38039.0,40937.0,42991.0,45815.0,48221.0,51370.0,55350.0,59297.0,61685.0,64957.0,67384.0,72597.0,78424.0,79479.0,84970.0,89672.0,94122.0,100459.0,106794.0,116683.0,125960.0,135430.0,142587.0,149911.0,153833.0,158593.0,166647.0,177604.0,189476.0,200892.0,206555.0,211080.0,223638.0,0.0,0.0,127.0,35935.0,206555.0,223638.0
Brunei,4.5353,114.7277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,11.0,25.0,34.0,38.0,45.0,52.0,56.0,65.0,66.0,73.0,82.0,85.0,91.0,92.0,99.0,104.0,106.0,107.0,107.0,108.0,108.0,112.0,113.0,115.0,116.0,116.0,117.0,119.0,120.0,121.0,123.0,124.0,124.0,124.0,124.0,124.0,126.0,128.0,130.0,131.0,131.0,131.0,132.0,132.0,134.0,134.0,134.0,134.0,134.0,135.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,137.0,137.0,137.0,137.0,138.0,138.0,138.0,138.0,138.0,138.0,0.0,0.0,45.0,124.0,138.0,138.0
Bulgaria,42.7339,25.4858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,4.0,8.0,9.0,11.0,14.0,17.0,17.0,20.0,25.0,30.0,34.0,37.0,39.0,42.0,42.0,48.0,54.0,62.0,68.0,71.0,81.0,105.0,122.0,141.0,153.0,161.0,167.0,170.0,174.0,190.0,197.0,197.0,205.0,206.0,222.0,243.0,266.0,276.0,287.0,308.0,321.0,342.0,360.0,384.0,401.0,422.0,444.0,461.0,476.0,499.0,531.0,545.0,573.0,598.0,612.0,646.0,684.0,727.0,769.0,808.0,840.0,862.0,880.0,912.0,965.0,1016.0,1064.0,1074.0,1090.0,1123.0,0.0,0.0,17.0,266.0,1074.0,1123.0
Burkina Faso,12.2383,-1.5616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,7.0,10.0,10.0,12.0,21.0,23.0,31.0,32.0,46.0,50.0,50.0,66.0,90.0,108.0,127.0,134.0,146.0,146.0,155.0,161.0,161.0,177.0,226.0,257.0,294.0,321.0,338.0,357.0,362.0,389.0,410.0,425.0,442.0,453.0,469.0,476.0,498.0,506.0,517.0,535.0,540.0,545.0,548.0,555.0,562.0,566.0,569.0,577.0,584.0,588.0,592.0,592.0,595.0,604.0,644.0,652.0,652.0,661.0,669.0,672.0,672.0,672.0,672.0,672.0,672.0,719.0,720.0,720.0,720.0,720.0,720.0,0.0,0.0,32.0,506.0,720.0,720.0
Burma,21.9162,95.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,7.0,7.0,7.0,7.0,9.0,9.0,10.0,10.0,16.0,16.0,27.0,27.0,31.0,37.0,43.0,49.0,49.0,50.0,62.0,67.0,68.0,72.0,74.0,76.0,79.0,84.0,89.0,96.0,97.0,101.0,104.0,108.0,108.0,116.0,120.0,122.0,123.0,124.0,126.0,126.0,130.0,130.0,138.0,138.0,143.0,0.0,0.0,0.0,27.0,138.0,143.0
Burundi,-3.3731,29.9189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,15.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,33.0,33.0,33.0,33.0,0.0,0.0,0.0,4.0,33.0,33.0
Cabo Verde,16.5388,-23.0418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,18.0,18.0,33.0,37.0,37.0,38.0,38.0,44.0,56.0,56.0,58.0,58.0,61.0,67.0,67.0,84.0,84.0,85.0,85.0,85.0,95.0,95.0,142.0,155.0,155.0,155.0,155.0,155.0,155.0,167.0,193.0,193.0,237.0,0.0,0.0,0.0,4.0,193.0,237.0
Cambodia,11.55,104.9167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,10.0,10.0,11.0,13.0,21.0,21.0,23.0,25.0,34.0,35.0,50.0,50.0,53.0,58.0,63.0,62.0,72.0,75.0,77.0,77.0,91.0,96.0,98.0,98.0,103.0,105.0,107.0,110.0,110.0,110.0,117.0,117.0,117.0,119.0,119.0,119.0,119.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,121.0,121.0,121.0,121.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,123.0,123.0,123.0,123.0,0.0,1.0,23.0,119.0,123.0,123.0
Cameroon,3.848,11.5021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,10.0,10.0,17.0,17.0,17.0,17.0,43.0,60.0,60.0,98.0,98.0,98.0,98.0,130.0,165.0,164.0,164.0,177.0,305.0,305.0,329.0,397.0,668.0,668.0,697.0,786.0,805.0,915.0,934.0,934.0,934.0,953.0,953.0,953.0,953.0,1000.0,1002.0,1002.0,1232.0,1465.0,1524.0,1524.0,1543.0,1553.0,1567.0,1567.0,1567.0,1567.0,1567.0,1595.0,1808.0,1822.0,1822.0,1865.0,1865.0,1996.0,1996.0,1996.0,3326.0,3568.0,3568.0,3629.0,3676.0,0.0,0.0,5.0,934.0,3568.0,3676.0
Canada,56.1304,-106.3468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,110.0,183.0,184.0,256.0,466.0,466.0,466.0,1592.0,1324.0,1735.0,2175.0,2577.0,3012.0,3256.0,3791.0,4154.0,5162.0,5855.0,6589.0,7123.0,7758.0,8210.0,8966.0,9698.0,10545.0,10964.0,11847.0,12543.0,13188.0,14454.0,14761.0,15149.0,16013.0,16883.0,18268.0,19231.0,20327.0,21424.0,22764.0,23814.0,24921.0,26030.0,27006.0,28184.0,29260.0,30239.0,31262.0,32109.0,33007.0,34055.0,35177.0,36104.0,36908.0,37832.0,38563.0,39251.0,40069.0,40793.0,41731.0,42608.0,43318.0,43998.0,44651.0,45352.0,46248.0,46961.0,47905.0,48517.0,49213.0,50091.0,50725.0,0.0,6.0,1592.0,21424.0,49213.0,50725.0
Central African Republic,6.6111,20.9394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,13.0,13.0,13.0,13.0,18.0,18.0,18.0,18.0,18.0,22.0,22.0,22.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,10.0,23.0,23.0
Chad,15.4542,18.7322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,15.0,15.0,15.0,19.0,19.0,33.0,33.0,39.0,39.0,39.0,43.0,43.0,50.0,50.0,53.0,53.0,53.0,76.0,78.0,83.0,88.0,111.0,117.0,117.0,139.0,177.0,186.0,196.0,204.0,215.0,244.0,303.0,359.0,413.0,444.0,470.0,491.0,539.0,562.0,0.0,0.0,0.0,33.0,491.0,562.0
Chile,-35.6751,-71.543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,8.0,8.0,17.0,22.0,22.0,43.0,61.0,75.0,156.0,156.0,234.0,335.0,427.0,528.0,618.0,728.0,898.0,1115.0,1274.0,1571.0,1864.0,2059.0,2367.0,2646.0,2937.0,3299.0,3621.0,4035.0,4338.0,4676.0,4969.0,5386.0,5804.0,6327.0,6746.0,7024.0,7327.0,7710.0,8057.0,8580.0,9018.0,9572.0,10041.0,10415.0,10710.0,11189.0,11664.0,12160.0,12667.0,13112.0,13605.0,14125.0,14865.0,15655.0,16614.0,18014.0,19213.0,20165.0,21507.0,22504.0,23992.0,25342.0,26546.0,28148.0,29302.0,30915.0,33540.0,36115.0,38598.0,40431.0,42727.0,44946.0,21325.0,0.0,0.0,156.0,8580.0,42727.0,21325.0
China,1083.3367,3684.4197000000004,28.0,30.0,36.0,39.0,49.0,58.0,101.0,120.0,135.0,214.0,275.0,463.0,614.0,843.0,1115.0,1477.0,1999.0,2596.0,3219.0,3918.0,4636.0,5082.0,6217.0,7977.0,9298.0,10755.0,12462.0,14206.0,15962.0,18014.0,18704.0,22699.0,23187.0,25015.0,27676.0,30084.0,32930.0,36329.0,39320.0,42162.0,44854.0,47450.0,50001.0,52292.0,53944.0,55539.0,57388.0,58804.0,60181.0,61644.0,62901.0,64196.0,65660.0,67017.0,67910.0,68798.0,69755.0,70535.0,71266.0,71857.0,72362.0,72814.0,73280.0,73773.0,74181.0,74720.0,75100.0,75582.0,75923.0,76206.0,76405.0,76565.0,76760.0,76946.0,77207.0,77310.0,77410.0,77567.0,77679.0,77791.0,77877.0,77956.0,78039.0,78200.0,78311.0,78401.0,77552.0,77614.0,77690.0,77745.0,77799.0,77861.0,77983.0,78109.0,78175.0,78277.0,78374.0,78422.0,78474.0,78523.0,78573.0,78586.0,78684.0,78792.0,78870.0,78929.0,78977.0,78993.0,79127.0,79167.0,79198.0,79222.0,79246.0,79261.0,79281.0,79293.0,79306.0,79310.0,79310.0,79310.0,79310.0,79332.0,79335.0,79343.0,79352.0,79358.0,79367.0,79371.0,79382.0,79386.0,79389.0,79398.0,79400.0,214.0,39320.0,76206.0,78523.0,79389.0,79400.0
Colombia,4.5709,-74.2973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,6.0,8.0,8.0,10.0,10.0,10.0,15.0,31.0,39.0,55.0,55.0,85.0,88.0,88.0,100.0,123.0,174.0,197.0,214.0,270.0,319.0,354.0,452.0,550.0,634.0,634.0,711.0,804.0,804.0,870.0,927.0,1003.0,1067.0,1133.0,1210.0,1268.0,1411.0,1439.0,1551.0,1666.0,1722.0,1807.0,2013.0,2148.0,2300.0,2424.0,2569.0,2705.0,2825.0,2971.0,3133.0,3358.0,3460.0,3587.0,3751.0,3903.0,4050.0,4256.0,4431.0,4575.0,4718.0,5016.0,5265.0,5511.0,6111.0,6132.0,6687.0,6935.0,7032.0,8384.0,9689.0,0.0,0.0,31.0,1439.0,7032.0,9689.0
Comoros,-11.6455,43.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,8.0,8.0,18.0,18.0,21.0,21.0,21.0,24.0,24.0,24.0,26.0,26.0,26.0,27.0,0.0,0.0,0.0,0.0,26.0,27.0
Congo (Brazzaville),-4.0383,21.7587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,11.0,11.0,11.0,11.0,11.0,16.0,16.0,16.0,16.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,25.0,25.0,25.0,26.0,26.0,30.0,30.0,33.0,33.0,33.0,53.0,53.0,53.0,87.0,87.0,87.0,87.0,110.0,132.0,132.0,137.0,137.0,147.0,147.0,147.0,147.0,161.0,161.0,161.0,161.0,179.0,179.0,179.0,0.0,0.0,0.0,19.0,179.0,179.0
Congo (Kinshasa),-4.0383,21.7587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,9.0,9.0,9.0,13.0,16.0,16.0,17.0,20.0,21.0,23.0,25.0,26.0,26.0,27.0,35.0,45.0,47.0,48.0,49.0,50.0,50.0,56.0,59.0,73.0,75.0,75.0,75.0,80.0,90.0,92.0,103.0,130.0,130.0,136.0,141.0,146.0,148.0,157.0,212.0,270.0,270.0,272.0,290.0,302.0,303.0,312.0,312.0,317.0,337.0,340.0,365.0,381.0,400.0,428.0,448.0,454.0,482.0,0.0,0.0,2.0,73.0,448.0,482.0
Costa Rica,9.7489,-83.7534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,6.0,11.0,13.0,16.0,18.0,24.0,29.0,30.0,42.0,49.0,56.0,62.0,66.0,67.0,74.0,88.0,97.0,112.0,124.0,150.0,180.0,196.0,216.0,242.0,264.0,287.0,306.0,323.0,338.0,355.0,372.0,386.0,399.0,413.0,428.0,445.0,461.0,480.0,501.0,517.0,520.0,527.0,535.0,542.0,551.0,565.0,575.0,577.0,582.0,592.0,600.0,607.0,620.0,628.0,634.0,639.0,646.0,653.0,658.0,669.0,676.0,682.0,0.0,0.0,4.0,338.0,669.0,682.0
